Summit,AWS Session ID,Session name,Abstract,Capacity,Session Date,Start Time,End Time,Session Duration,Session Topic,Session Tracks,Session Type,Session Level,Area of Interest,Target Roles,Industry,Sponsor,Total Speakers,AWS Speakers,External Speakers,Robotics [Session Topic],Networking [Session Topic],AI/ML [Session Topic],Architecture [Session Topic],Cloud Operations [Session Topic],Front-End Web & Mobile [Session Topic],Enterprise & Migration [Session Topic],Content Delivery [Session Topic],Business Applications [Session Topic],Hybrid Cloud [Session Topic],End-User Computing [Session Topic],Training & Certification [Session Topic],Analytics [Session Topic],Kubernetes [Session Topic],Compute [Session Topic],Internet of Things [Session Topic],Migration & Transfer [Session Topic],Serverless Containers and Functions [Session Topic],DevOps & Developer Productivity [Session Topic],Management & Governance [Session Topic],Database [Session Topic],Security/Identity/Compliance [Session Topic],Application Integration [Session Topic],Storage [Session Topic],Blockchain [Session Topic],Threat Detection & Incident Response [Area of Interest],Social Impact [Area of Interest],Customer Enablement [Area of Interest],Inclusion & Diversity [Area of Interest],Small and Midsize Business (SMB) [Area of Interest],Well-Architected Framework [Area of Interest],New to AWS [Area of Interest],Open Source [Area of Interest],Modernization [Area of Interest],Sustainability [Area of Interest],BuildOn.AWS  [Area of Interest],Identity & Access Management [Area of Interest],Customer Stories [Area of Interest],Open Data [Area of Interest],Event-Driven Architecture [Area of Interest],Digital Native Business (DNB) [Area of Interest],Governance/Risk/Compliance [Area of Interest],Resilience [Area of Interest],Application Security [Area of Interest],VMware [Area of Interest],GovCloud [Area of Interest],Network & Infrastructure Security [Area of Interest],Data Protection [Area of Interest],AWS Partners [Area of Interest],Business Intelligence [Area of Interest],Global Infrastructure [Area of Interest],Microsoft [Area of Interest],SAP [Area of Interest],AWS Marketplace [Area of Interest],Disaster Response & Recovery [Area of Interest],Independent Software Vendor (ISV) [Area of Interest],Workforce Development [Area of Interest],Oracle [Area of Interest],Edge Computing [Area of Interest],Startup [Area of Interest],SaaS [Area of Interest],Generative AI [Area of Interest],DeepRacer [Area of Interest],Price Performance [Area of Interest],Innovation on AWS [Area of Interest],Tech Explorer [Target Roles],Developer / Engineer [Target Roles],Data Engineer [Target Roles],IT Executive [Target Roles],IT Administrator [Target Roles],Data Scientist [Target Roles],DevOps Engineer [Target Roles],Venture Capitalist [Target Roles],Advisor / Consultant [Target Roles],Business Executive [Target Roles],System Administrator [Target Roles],Academic / Researcher [Target Roles],Press / Media Analyst [Target Roles],Student [Target Roles],Entrepreneur (Founder/Co-Founder) [Target Roles],Sales / Marketing [Target Roles],Cloud Security Specialist [Target Roles],Solution or Systems Architect [Target Roles],IT Professional or Technical Manager [Target Roles],Financial Services [Industry],Automotive [Industry],Telecommunications [Industry],Government [Industry],Travel & Hospitality [Industry],Manufacturing & Industrial [Industry],Healthcare [Industry],Media & Entertainment [Industry],Consumer Packaged Goods [Industry],Education [Industry],Advertising & Marketing [Industry],Retail [Industry],Sports [Industry],Mining & Minerals [Industry],Aerospace & Satellite [Industry],Life Sciences [Industry],Agriculture [Industry],Energy [Industry],Games [Industry],Nonprofit [Industry]
New York,PRT209-S,Secure your container environment with CrowdStrike Falcon security (sponsored by CrowdStrike),"As organizations have embraced the cloud revolution, so too have modern cybersecurity threats. As noted in the CrowdStrike 2023 Global Threat Report, cloud exploitation cases grew by 95%, and cases involving cloud-conscious actors nearly tripled from 2021. It's important for organizations to understand container security to protect against cloud-conscious threat actors. This lightning talk covers container security challenges, purpose-built integrations with AWS container services and Kubernetes to simplify deployment and operations, how to shift left and enrich CI/CD processes to detect threats and vulnerabilities before they reach production, and how to provide runtime protection across the data plane. This presentation is brought to you by CrowdStrike, an AWS Partner.",300,7/26/23,1/1/00 13:15,1/1/00 13:30,15,"Security/Identity/Compliance,Cloud Operations,Migration & Transfer",Lightning talk,Lightning Talk,200 - Intermediate,"Application Security,AWS Partners,Threat Detection & Incident Response","Cloud Security Specialist,Developer / Engineer,Solution or Systems Architect","Financial Services,Healthcare,Manufacturing & Industrial",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,SEC204-S,Protecting your hybrid cloud with Zero Trust (sponsored by Palo Alto Networks),"With over 87% of businesses adopting a hybrid cloud strategy, protecting your application communications, interconnection, and data transaction traffic has become more challenging. Join this session to hear Mukesh Gupta, Vice President of Network Security Products at Palo Alto Networks, discuss the unique network security challenges that organizations face in hybrid environments. Discover how you can deploy and seamlessly manage network security in these complex environments, no matter where your applications run. This presentation is brought to you by Palo Alto Networks, an AWS Partner.",600,7/26/23,1/1/00 13:30,1/1/00 14:30,60,Security/Identity/Compliance,Sponsor - Security,Breakout Session,200 - Intermediate,"Application Security,Data Protection,Threat Detection & Incident Response","Developer / Engineer,IT Administrator,Solution or Systems Architect","Financial Services,Government,Healthcare",1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,ANT202,The latest innovations in Amazon Redshift [NEW LAUNCH],"Amazon Redshift, a petabyte-scale cloud data warehouse, lets you get near real-time and predictive insights from data in your data warehouse, operational databases, data lakes, third-party datasets, and streaming data, so you can power your businesses and empower customers. Join this session to learn about Amazon Redshift's latest capabilities that deliver optimal price performance, easy and cost-effective analytics driven by autonomics and AI capabilities, new security and reliability features, and a zero-ETL philosophy.",600,7/26/23,1/1/00 16:00,1/1/00 17:00,60,"Analytics,AI/ML,Database",Analytics,Breakout Session,200 - Intermediate,"Generative AI,Open Source",,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,ANT203,AWS Entity Resolution [NEW LAUNCH],"In this session for developers and data analysts, get a first look at how AWS Entity Resolution can help you easily match and link related records stored across multiple applications, channels, and data stores. Using AWS Entity Resolution, you can deduplicate records, create unified views of your customers, match different product codes such as SKU or UPC, and prepare your data for AI model training. Hear from AWS experts and customers on how you can get started in minutes with entity resolution workflows that are flexible and scalable and can seamlessly connect to your existing applications.",600,7/26/23,1/1/00 16:00,1/1/00 17:00,60,"Analytics,AI/ML,Business Applications",Analytics,Breakout Session,200 - Intermediate,Identity & Access Management,"Data Engineer,Data Scientist,Business Executive","Advertising & Marketing,Financial Services,Retail",0,5,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
New York,ANT301,Faster insight with Amazon Redshift: Zero-ETL integration & sharing,"AWS is investing in a zero-ETL future so that you can quickly and easily connect to and act on all your data, no matter where it livesâ€”and Amazon Redshift is at the forefront. Join this chalk talk to learn more about the features that minimize ETL or let you operate with no ETL. Learn more about how Amazon Aurora supports zero-ETL integration with Amazon Redshift, integration with data streaming services, accelerated one-click ETL for Amazon Redshift with AWS Glue, and managed Amazon Redshift data sharing permissions with AWS Lake Formation.",100,7/26/23,1/1/00 8:30,1/1/00 9:30,60,"Analytics,Enterprise & Migration,Migration & Transfer",Analytics,Chalk Talk,300 - Advanced,"Innovation on AWS,Price Performance,Modernization","Data Engineer,Data Scientist,Solution or Systems Architect","Telecommunications,Financial Services,Automotive",0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,ANT302,Build a data governance framework to balance data control and access,"As more users need data access, and as data volumes grow, it's important to have data governance policies, processes, and systems in place to enable appropriate data handling throughout its lifecycle. Join this builders' session to learn how to build a data governance framework with AWS. Explore data integration, cataloging, data quality, permissions, and data sharing with AWS services, including Amazon DataZone, AWS Lake Formation, and AWS Glue. You must bring your laptop to participate.",40,7/26/23,1/1/00 9:30,1/1/00 10:30,60,"Analytics,Management & Governance,Serverless Containers and Functions",Analytics,Builders' Session,300 - Advanced,"Data Protection,Governance/Risk/Compliance,Identity & Access Management","Data Engineer,Solution or Systems Architect,Developer / Engineer","Automotive,Financial Services,Healthcare",0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,ARC202-S,Accelerate AWS app modernization through intelligence & automation (sponsored by Dynatrace),"The AWS technology stack continues to evolve to meet customer demand to keep pace with the digital transformation of cloud-native enterprises. It is thus important for organizations on AWS to have the observability they need to not only provide answers from data to solve present challenges but also to future-proof growth and adoption of AWS services to come. In this session, learn why observability for AWS environments is critical to architecting, building, and running efficiently on AWS. Also, hear how Dynatrace can help provide additional insights that support ongoing optimization, efficiency, and innovation for AWS customers. This presentation is brought to you by Dynatrace, an AWS Partner.",250,7/26/23,1/1/00 14:45,1/1/00 15:45,60,"Architecture,Cloud Operations,DevOps & Developer Productivity",Sponsor - Architecture,Breakout Session,200 - Intermediate,"Global Infrastructure,Modernization,Independent Software Vendor (ISV)","IT Administrator,IT Professional or Technical Manager,Solution or Systems Architect","Financial Services,Healthcare,Life Sciences",1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
New York,ARC203-S,"Secure, fast deployments with intelligent automation for DevSecOps (sponsored by Dynatrace)","Many organizations are spending too much time on manual and repetitive work due to many monitoring tools, compliance challenges, and inconsistent approaches based on institutional knowledge. To address this, it's important for DevSecOps teams to go beyond getting data on dashboards to drive automation in context and get answers from observability, security, and business data throughout the development process. In this session, learn how Dynatrace is delivering both event-driven and workflow-based automation that proactively identifies problems before release and enables faster, more secure service deployments. This presentation is brought to you by Dynatrace, an AWS Partner.",600,7/26/23,1/1/00 16:00,1/1/00 17:00,60,"Architecture,Cloud Operations,DevOps & Developer Productivity",Sponsor - Architecture,Breakout Session,200 - Intermediate,"Global Infrastructure,Independent Software Vendor (ISV),Modernization","IT Administrator,IT Professional or Technical Manager,Solution or Systems Architect","Financial Services,Healthcare,Life Sciences",1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
New York,ARC204-S,From VMs to SaaS: Embrace flexibility in secure network architectures (sponsored by Fortinet),"This session examines the evolution of Fortinet firewalls on AWS, highlighting network designs and security. Explore the most common deployments of firewalls on AWS, from virtual machine (VM) to software as a service (SaaS). This presentation is brought to you by Fortinet, an AWS Partner.",250,7/26/23,1/1/00 13:00,1/1/00 14:00,60,"Architecture,Networking,Security/Identity/Compliance",Sponsor - Architecture,Breakout Session,200 - Intermediate,"AWS Marketplace,Network & Infrastructure Security,SaaS","Cloud Security Specialist,IT Executive,IT Professional or Technical Manager",,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,DAT201-S,Best practices for using cloud-native database solutions (sponsored by MongoDB),"In this session, dive deep into the practical aspects of optimizing performance when using MongoDB on AWS. Start with an introduction to MongoDB, and then explore the advantages of MongoDB's document-oriented model and its relevance in modern data-driven applications. Next, consider how AWS complements MongoDB and facilitates seamless integration, allowing organizations to realize the benefits of cloud-native solutions. Finally, explore practical best practices that allow you to unlock the full potential of MongoDB and AWS to achieve enhanced performance and scalability in the cloud. This presentation is brought to you by MongoDB, an AWS Partner.",250,7/26/23,1/1/00 13:00,1/1/00 14:00,60,"Database,Storage,Architecture",Sponsor - Databases,Breakout Session,200 - Intermediate,"AWS Partners,AWS Marketplace,Event-Driven Architecture","Developer / Engineer,IT Professional or Technical Manager,Data Engineer",,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,DOP201-S,Product analytics with Datadog Real User Monitoring (sponsored by Datadog),"Behind the scenes of any application, there is a constant flow of data. This can vary from information about users to server messages, frontend errors, database messages, and more. All this data is valuable knowledge that can offer insights for multiple teams across your organization, from product to engineering, and Datadog makes analyzing that data easier. In this session, both developers and non-technical audience members can learn how to build actionable product analytics insights from Datadog Real User Monitoring (RUM) data. Find out how to get started with out-of-the-box dashboards, discover new visualizations, and use session replay to form hypotheses about user behavior. This presentation is brought to you by Datadog, an AWS Partner.",600,7/26/23,1/1/00 13:30,1/1/00 14:30,60,"Front-End Web & Mobile,Application Integration,DevOps & Developer Productivity",Sponsor - DevOps & Developer Productivity,Breakout Session,200 - Intermediate,"SaaS,AWS Partners","Developer / Engineer,Sales / Marketing,Entrepreneur (Founder/Co-Founder)",,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,DOP202-S,Datadog Real User Monitoring (RUM) for engineers (sponsored by Datadog),"In this session, learn how implementing a few lines of code in your application can get you up and running with Datadog Real User Monitoring (RUM). User journeys are correlated seamlessly with synthetic tests, backend metrics, traces, logs, and network performance data, so you can quickly detect poor user experience and resolve issues with context from across the stack. Using an ecommerce application as a starting point, this session covers the end-to-end visibility developers can get into the real-time activity and experience of their users. This presentation is brought to you by Datadog, an AWS Partner.",250,7/26/23,1/1/00 9:30,1/1/00 10:30,60,"Front-End Web & Mobile,DevOps & Developer Productivity,Application Integration",Sponsor - DevOps & Developer Productivity,Breakout Session,200 - Intermediate,"Customer Stories,SaaS,AWS Partners","Developer / Engineer,DevOps Engineer,IT Professional or Technical Manager",,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,ENT202-S,From RDBMS to NoSQL (sponsored by MongoDB),"NoSQL is a new way of thinking about data. Traditional RDBMS has been baked into software development for decades. Moving development organizations from RDBMS to NoSQL first means overcoming technology momentum and the natural bias to use familiar solutions. Before joining MongoDB, Rick Houlihan led a team at AWS providing technical guidance during the migration from RDBMS to NoSQL, where he was personally responsible for modeling thousands of production workloads. Join this session to see him break down NoSQL data modeling for real-world workloads and dive deep into the core value of MongoDB for both SDEs and product stakeholders. This presentation is brought to you by MongoDB, an AWS Partner.",600,7/26/23,1/1/00 16:00,1/1/00 17:00,60,"Enterprise & Migration,Database,Migration & Transfer",Sponsor - Enterprise (Digital Transformation),Breakout Session,200 - Intermediate,"AWS Partners,Modernization","Developer / Engineer,Solution or Systems Architect,IT Professional or Technical Manager",,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT101-S,Build the unique applications your business needs (sponsored by OutSystems),"Your IT team may be feeling increasing pressure to deliver new and differentiating digital products faster than ever. You're not alone. Companies like Western Union, Humana, and Key Bank have started using low-code development platforms to transform and accelerate their software delivery and expand the value of their cloud investments. In this lightning talk, learn how you can too. Explore how building enterprise-grade applications on a high-performance, low-code platform helps solve some of the biggest business challengesâ€”from agility to security and scale. It's time to unlock the development and delivery of software for your unique business. This presentation is brought to you by OutSystems, an AWS Partner.",300,7/26/23,1/1/00 14:15,1/1/00 14:45,30,DevOps & Developer Productivity,Lightning talk,Lightning Talk,100 - Foundational,"Independent Software Vendor (ISV),Global Infrastructure,Innovation on AWS","Business Executive,IT Executive,Developer / Engineer",,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT102-S,Accelerating application development with low code and AWS (sponsored by OutSystems),"In this lightning talk, explore how to utilize the power of high-performance, low-code development and AWS Cloud services to quickly and easily build and deploy complex applications. Using OutSystems, a leading low-code development platform, you can rapidly create, test, and deploy an application on AWS, without the need for traditional coding skills. With OutSystems and AWS, you can take advantage of the powerful capabilities of cloud computing and low-code development to streamline the application development process and accelerate time to market. Join this talk to learn how easy it can be to build sophisticated applications that meet the needs of today's digital business environment. This presentation is brought to you by OutSystems, an AWS Partner.",300,7/26/23,1/1/00 15:45,1/1/00 16:15,30,DevOps & Developer Productivity,Lightning talk,Lightning Talk,100 - Foundational,"Global Infrastructure,Independent Software Vendor (ISV),Innovation on AWS","Business Executive,IT Executive,Developer / Engineer",,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT103-S,SIOS HA/DR solutions for seamless operations and automated resilience (sponsored by SIOS Technology Corp.),"With SIOS clustering software, organizations can unlock the true potential of cloud and achieve uninterrupted service delivery, scalability, and reliability while protecting against data loss and downtime. In this lightning talk, learn about SIOS solutions and find out how SIOS allows for seamless operations through automated resilience and application awareness. The talk covers the role of automation in mitigating downtime risks and how high availability and disaster recovery can elevate your organization's efficiency, productivity, and peace of mind. This presentation is brought to you by SIOS Technology Corp., an AWS Partner.",300,7/26/23,1/1/00 10:00,1/1/00 10:15,15,"Architecture,Business Applications,Cloud Operations",Lightning talk,Lightning Talk,100 - Foundational,"Data Protection,Disaster Response & Recovery,Resilience","IT Executive,IT Professional or Technical Manager",,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT104-S,Achieve data resilience and security with backup and recovery (sponsored by Rubrik),"Protect, manage, and secure data and workloads on premises and across edge locations. Rubrik Security Cloud allows users to drive a consistent management experience across AWS Cloud services with backups for Amazon EC2 and Amazon RDS. Attend this lightning talk to learn how Rubrik can help you achieve data resilience, secure your AWS migration, and unify data protection across on-premises, edge, and AWS workloads. Hear from several customer stories and examples of how Rubrik helped AWS customers recover 100% of their data within hours, not days or weeks. This presentation is brought to you by Rubrik, an AWS Partner.",300,7/26/23,1/1/00 16:45,1/1/00 17:00,15,"Cloud Operations,Security/Identity/Compliance,Storage",Lightning talk,Lightning Talk,100 - Foundational,"Data Protection,Threat Detection & Incident Response,Resilience","Cloud Security Specialist,IT Executive,System Administrator",,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT105-S,Controlling features in production (sponsored by LaunchDarkly),https://amazon.awsapps.com/workdocs/index.html#/document/43c9f465661be347b79bb0e1d528017a2a7da5858101d2c30d2708a086405983,300,7/26/23,1/1/00 16:15,1/1/00 16:30,15,"DevOps & Developer Productivity,Front-End Web & Mobile",Lightning talk,Lightning Talk,100 - Foundational,"SaaS,Small and Midsize Business (SMB)","Developer / Engineer,DevOps Engineer,Solution or Systems Architect","Automotive,Education,Telecommunications",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
New York,PRT106-S-R,Realizing the cost and time-saving benefits of DevSecOps practices (sponsored by Snyk),"The challenge of security in modern applications has increased dramatically, especially as IT infrastructure becomes code, but developers usually aren't security experts and may struggle to manage this growing variety of security demands. As a result, agility can be hampered by disruptive testing gates and rigorous â€œre-workâ€ of code, which can put transformation initiatives over budget and behind schedule. In this lightning talk, learn how to take full advantage of efficiencies offered in the cloud and how to choose the right tools to implement a DevSecOps model that allows you to automate security controls across the SDLC and into production, helping address security challenges more quickly and with fewer resources. This presentation is brought to you by Snyk, an AWS Partner.",300,7/26/23,1/1/00 15:45,1/1/00 16:15,30,"DevOps & Developer Productivity,Security/Identity/Compliance,Application Integration",Lightning talk,Lightning Talk,100 - Foundational,"Application Security,Governance/Risk/Compliance,Modernization","Cloud Security Specialist,Developer / Engineer,DevOps Engineer","Financial Services,Healthcare,Media & Entertainment",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT106-S-R1,Realizing the cost and time-saving benefits of DevSecOps practices (sponsored by Snyk),"The challenge of security in modern applications has increased dramatically, especially as IT infrastructure becomes code, but developers usually aren't security experts and may struggle to manage this growing variety of security demands. As a result, agility can be hampered by disruptive testing gates and rigorous â€œre-workâ€ of code, which can put transformation initiatives over budget and behind schedule. In this lightning talk, learn how to take full advantage of efficiencies offered in the cloud and how to choose the right tools to implement a DevSecOps model that allows you to automate security controls across the SDLC and into production, helping address security challenges more quickly and with fewer resources. This presentation is brought to you by Snyk, an AWS Partner.",300,7/26/23,1/1/00 16:30,1/1/00 17:00,30,"DevOps & Developer Productivity,Security/Identity/Compliance,Application Integration",Lightning talk,Lightning Talk,100 - Foundational,"Application Security,Governance/Risk/Compliance,Modernization","Cloud Security Specialist,Developer / Engineer,DevOps Engineer","Financial Services,Healthcare,Media & Entertainment",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New York,PRT201-S,Lessons from automating $100 million in cloud savings (sponsored by Aurea CloudFix),"Rahul Subramaniam, founder of CloudFix and host of AWS Insiders, manages over 40,000 AWS accounts, saving over $100 million for his company and other major enterprises. Join this lightning talk to learn his nonstop approach to applying the FinOps Frameworkâ€”and his advice on building a cost-efficient culture, bootstrapping your practice without a big investment, and embracing automation. Learn how to scale AWS cost savings in your companyâ€”and why going too big too soon can be catastrophic; how to recognize the difference between savings recommendations and realizable savings, and the best ways to focus on the latter; and which tools help FinOps adoption, automation, and breaking down organizational resistance. This presentation is brought to you by Aurea CloudFix, an AWS Partner.",300,7/26/23,1/1/00 13:30,1/1/00 14:00,30,DevOps & Developer Productivity,Lightning talk,Lightning Talk,200 - Intermediate,Innovation on AWS,"Developer / Engineer,DevOps Engineer,IT Executive",,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
